created,description,details,provenance,title,uri,id,place_id,name_type,language_tag,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,association_certainty,transcription_accuracy,transcription_completeness,year_after_which,year_before_which
2010-10-05T21:09:17Z,,,Barrington Atlas: BAtlas 92 F3 Gurbayigan/[Jurbadhakan],Gurbayigan,https://pleiades.stoa.org/places/903037/gurbayigan,gurbayigan,903037,geographic,,,Gurbayigan,,,certain,accurate,complete,-30,640
2010-10-05T21:09:17Z,,,Barrington Atlas: BAtlas 92 F3 Gurbayigan/[Jurbadhakan],Jurbadhakan,https://pleiades.stoa.org/places/903037/jurbadhakan,jurbadhakan,903037,geographic,,,Jurbadhakan,,,certain,accurate,complete,-30,640
2010-10-05T21:09:07Z,,,Barrington Atlas: BAtlas 92 D2 Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan,Ecbatana,https://pleiades.stoa.org/places/903021/ecbatana,ecbatana,903021,geographic,,,Ecbatana,,,certain,accurate,complete,-750,640
2010-10-05T21:09:07Z,,,Barrington Atlas: BAtlas 92 D2 Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan,Hagmatana,https://pleiades.stoa.org/places/903021/hagmatana,hagmatana,903021,geographic,,,Hagmatana,,,certain,accurate,complete,-750,640
2010-10-05T21:09:07Z,,,Barrington Atlas: BAtlas 92 D2 Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan,Achmeta,https://pleiades.stoa.org/places/903021/achmeta,achmeta,903021,geographic,,,Achmeta,,,certain,accurate,complete,-750,640
2010-10-05T21:09:08Z,,,Barrington Atlas: BAtlas 92 D2 Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan,Epiphaneia,https://pleiades.stoa.org/places/903021/epiphaneia,epiphaneia,903021,geographic,,,Epiphaneia,,,certain,accurate,complete,-750,640
2010-10-05T21:09:08Z,,,Barrington Atlas: BAtlas 92 D2 Ecbatana/Hagmatana/Achmeta/Epiphaneia/Ahmadan,Ahmadan,https://pleiades.stoa.org/places/903021/ahmadan,ahmadan,903021,geographic,,,Ahmadan,,,certain,accurate,complete,-750,640
2026-01-25T14:18:15Z,"A place name from the TAVO Index (Vol. 2, p. 640)",GANE OBJECT 23604,TAVO Index,Hāgmātana,https://pleiades.stoa.org/places/903021/hagmatana-1,hagmatana-1,903021,geographic,peo,,Hāgmātana,Hagmatana,,certain,accurate,complete,-540,-330
2026-01-25T14:15:21Z,"A place name from the TAVO Index (Vol. 2, p. 649)",GANE OBJECT 23926,TAVO Index,Hamadān,https://pleiades.stoa.org/places/903021/hamadan,hamadan,903021,geographic,fa,,Hamadān,Hamadan,,certain,accurate,complete,-1200,2000
2026-01-25T14:14:41Z,"A place name from the TAVO Index (Vol. 2, p. 649)",GANE OBJECT 23925,TAVO Index,Hamādan,https://pleiades.stoa.org/places/903021/hamadan-1,hamadan-1,903021,geographic,,,Hamādan,,,certain,accurate,complete,-540,-330
2026-01-25T14:14:39Z,"A place name from the TAVO Index (Vol. 2, p. 649)",GANE OBJECT 23927,TAVO Index,Hamadān,https://pleiades.stoa.org/places/903021/hamadan-2,hamadan-2,903021,geographic,,,Hamadān,,,certain,accurate,complete,632,750
2026-01-25T14:15:08Z,"A place name from the TAVO Index (Vol. 2, p. 649)",GANE OBJECT 23929,TAVO Index,Hamaḏān,https://pleiades.stoa.org/places/903021/hamadan-3,hamadan-3,903021,geographic,arb,,Hamaḏān,Hamadhan,,certain,accurate,complete,632,1258
2026-01-25T14:14:37Z,"A place name from the TAVO Index (Vol. 2, p. 649)",GANE OBJECT 23931,TAVO Index,Hāmādān,https://pleiades.stoa.org/places/903021/hamadan-4,hamadan-4,903021,geographic,,,Hāmādān,,,certain,accurate,complete,300,640
2026-01-25T14:22:07Z,"A place name from the TAVO Index (Vol. 1, p. 35)",GANE OBJECT 1275,TAVO Index,Agmatanu,https://pleiades.stoa.org/places/903021/agmatanu,agmatanu,903021,geographic,akk,,Agmatanu,,,certain,accurate,complete,-720,-540
2026-07-24T18:09:39Z,"A place name from the TAVO Index (Vol. 1, p. 473)",GANE OBJECT 17475,TAVO Index,Epiphaneia,https://pleiades.stoa.org/places/903021/epiphaneia-1,epiphaneia-1,903021,geographic,grc,Ἐπιφάνεια,Epiphaneia,,,certain,accurate,complete,-330,-140
2026-01-25T14:17:25Z,"A place name from the TAVO Index (Vol. 2, p. 651)",GANE OBJECT 23987,TAVO Index,Hamdān,https://pleiades.stoa.org/places/903021/hamdan,hamdan,903021,geographic,,,Hamdān,,,certain,accurate,complete,1918,2000
2026-01-25T14:15:41Z,"A place name from the TAVO Index (Vol. 2, p. 651)",GANE OBJECT 23986,TAVO Index,Ḥamdan,https://pleiades.stoa.org/places/903021/hamdan-1,hamdan-1,903021,geographic,syr,,Ḥamdan,Hamdan,,certain,accurate,complete,,
2026-01-25T14:19:02Z,"A place name from the TAVO Index (Vol. 1, p. 462)",<p>GANE OBJECT 17029</p>,TAVO Index,Ekbatana,https://pleiades.stoa.org/places/903021/ekbatana,ekbatana,903021,geographic,grc,Ἐκβάτανα,Ekbatana,,,certain,accurate,complete,-720,226
2026-01-25T14:22:10Z,"A place name from the TAVO Index (Vol. 1, p. 32)",GANE OBJECT 1162,TAVO Index,Agbatana,https://pleiades.stoa.org/places/903021/agbatana,agbatana,903021,geographic,grc,,Agbatana,,,certain,accurate,complete,-540,-330
2026-01-25T14:15:46Z,,,Pleiades,Ecbatanis Partiorum,https://pleiades.stoa.org/places/903021/ecbatanis-partiorum,ecbatanis-partiorum,903021,geographic,la,Ecbatanis Partiorvm,Ecbatanis Partiorum,,,certain,accurate,complete,-30,640
2026-01-25T14:14:38Z,,<p>Romanization according to the ALA-LC specifications for Persian (2012) (https://www.loc.gov/catdir/cpso/roman.html).</p>,Pleiades,Hamadān,https://pleiades.stoa.org/places/903021/hamadan-5,hamadan-5,903021,geographic,fa,همدان,Hamadān,,,certain,accurate,complete,1700,2100
2026-01-25T14:18:35Z,,"<p class=""p1""><em>Hemedān</em>: It is also among the <em>bilād-ı Cebel</em> (the cities of the Jibāl region). It was originally built by <em>Cemşīd</em> (Jamshid), but as it fell into ruin over the passage of time, it was rebuilt during the era of the Islamic state. [translation]</p>",Pleiades,Hemedān,https://pleiades.stoa.org/places/903021/hemedan,hemedan,903021,geographic,ota,,Hemedān,,,certain,accurate,complete,1500,1599
2026-01-12T22:32:20Z,,"<p>""Amadan, or Hamadan, in the province of Eyrac-Agim, or Persian-Irac. It is a large and considerable city of Persia...""</p>",Pleiades,Amadan,https://pleiades.stoa.org/places/903021/amadan,amadan,903021,geographic,en,Amadan,Amadan,,,certain,accurate,complete,1700,1799
2026-01-12T22:33:36Z,,"<p><span>""Amadan, or Hamadan, in the province of Eyrac-Agim, or Persian-Irac. It is a large and considerable city of Persia...""</span></p>",Pleiades,Hamadan,https://pleiades.stoa.org/places/903021/hamadan-6,hamadan-6,903021,geographic,en,Hamadan,Hamadan,,,certain,accurate,complete,1700,1799
2010-10-05T21:10:17Z,,,Barrington Atlas: BAtlas 92 C4 Mihragan Kadag,Mihragan Kadag,https://pleiades.stoa.org/places/903083/mihragan-kadag,mihragan-kadag,903083,geographic,,,Mihragan Kadag,,,certain,accurate,complete,-30,640
2010-10-05T21:09:19Z,,,Barrington Atlas: BAtlas 92 C2 Harsin/Eran-asan-kar-Kavad?,Eran-asan-kar-Kavad,https://pleiades.stoa.org/places/903040/eran-asan-kar-kavad,eran-asan-kar-kavad,903040,geographic,,,Eran-asan-kar-Kavad,,,less-certain,accurate,complete,,
2010-10-05T21:10:09Z,,,Barrington Atlas: BAtlas 92 D2 Malaver,Malaver,https://pleiades.stoa.org/places/903077/malaver,malaver,903077,geographic,,,Malaver,,,certain,accurate,complete,-30,640
2010-10-05T21:09:15Z,,,Barrington Atlas: BAtlas 92 F2 Goyman/Kumandan/Eran-vinard-Kavad,Goyman,https://pleiades.stoa.org/places/903036/goyman,goyman,903036,geographic,,,Goyman,,,certain,accurate,complete,-30,640
2010-10-05T21:09:15Z,,,Barrington Atlas: BAtlas 92 F2 Goyman/Kumandan/Eran-vinard-Kavad,Kumandan,https://pleiades.stoa.org/places/903036/kumandan,kumandan,903036,geographic,,,Kumandan,,,certain,accurate,complete,-30,640
2010-10-05T21:09:15Z,,,Barrington Atlas: BAtlas 92 F2 Goyman/Kumandan/Eran-vinard-Kavad,Eran-vinard-Kavad,https://pleiades.stoa.org/places/903036/eran-vinard-kavad,eran-vinard-kavad,903036,geographic,,,Eran-vinard-Kavad,,,certain,accurate,complete,-30,640
2026-01-25T14:22:03Z,"A place name from the TAVO Index (Vol. 3, p. 1279)",GANE OBJECT 47019,TAVO Index,Qalʿe-ye Doḫtar,https://pleiades.stoa.org/places/903036/qal2bfe-ye-dohtar,qal2bfe-ye-dohtar,903036,geographic,fa,,Qalʿe-ye Doḫtar,Qal'e-ye Dokhtar,Qale Dokhtar,certain,accurate,complete,-5000,-2500
2026-01-25T14:18:38Z,"A place name from the TAVO Index (Vol. 3, p. False)",GANE OBJECT 48462,TAVO Index,Qum,https://pleiades.stoa.org/places/903036/qum,qum,903036,geographic,arb,,Qum,,,certain,accurate,complete,632,1258
2026-01-25T14:18:12Z,"A place name from the TAVO Index (Vol. 3, p. 1312)",GANE OBJECT 48261,TAVO Index,Qom,https://pleiades.stoa.org/places/903036/qom,qom,903036,geographic,fa,,Qom,Ghom,,certain,accurate,complete,-5000,2000
2026-01-25T14:17:26Z,"A place name from the TAVO Index (Vol. 3, p. 1312)",GANE OBJECT 48264,TAVO Index,Qomm,https://pleiades.stoa.org/places/903036/qomm,qomm,903036,geographic,,,Qomm,,,certain,accurate,complete,-5000,-2500
2026-01-25T14:19:40Z,"A place name from the TAVO Index (Vol. 3, p. 1319)",GANE OBJECT 48485,TAVO Index,Qumm,https://pleiades.stoa.org/places/903036/qumm,qumm,903036,geographic,arb,,Qumm,,,certain,accurate,complete,632,1186
2026-01-25T14:18:39Z,"A place name from the TAVO Index (Vol. 1, p. 608)",GANE OBJECT 22432,TAVO Index,Gōyman,https://pleiades.stoa.org/places/903036/goyman-1,goyman-1,903036,geographic,,,Gōyman,,,certain,accurate,complete,,
2026-01-25T14:15:25Z,"A place name from the TAVO Index (Vol. 1, p. 608)",GANE OBJECT 22433,TAVO Index,Gōymān,https://pleiades.stoa.org/places/903036/goyman-2,goyman-2,903036,geographic,xmn,,Gōymān,Goyman,,certain,accurate,complete,300,640
2026-01-25T14:15:44Z,,"<p> </p>
<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-690f0d00-d3c4-8330-adb4-2a3ae3eb3199-16"" data-testid=""conversation-turn-18"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""91b051e5-63ef-41c8-9588-4b49b97d6ebc"" data-message-model-slug=""gpt-5"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p class=""p1""><em>Ḳūm</em>: It is one of the towns of the region of Jabal, and most of its inhabitants are <em>Shīʿa</em> (Shiites).</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""></div>
</div>
</div>
</div>
</article>
<p> </p>
<div class=""pointer-events-none h-px w-px"" data-edge=""true""></div>",Pleiades,Ḳūm,https://pleiades.stoa.org/places/903036/kum,kum,903036,geographic,ota,قوم,Ḳūm,,,certain,accurate,complete,1500,1599
2023-07-18T03:06:03Z,,,Pleiades,Ad Preto+ivm,https://pleiades.stoa.org/places/903012852/ad-preto-ivm,ad-preto-ivm,903012852,geographic,la,Ad Preto+ivm,Ad Preto+ivm,,,certain,accurate,complete,,
2025-12-02T19:45:30Z,,,Pleiades,Bilhorod-Dnistrovskyi fortress,https://pleiades.stoa.org/places/903729115/bilhorod-dnistrovskyi-fortress-1,bilhorod-dnistrovskyi-fortress-1,903729115,geographic,en,Bilhorod-Dnistrovskyi fortress,Bilhorod-Dnistrovskyi fortress,,,certain,accurate,complete,1700,2100
2026-04-17T23:34:26Z,,,Pleiades,Tepe Nush-i Jan,https://pleiades.stoa.org/places/903131/tepe-nush-i-jan,tepe-nush-i-jan,903131,geographic,en,Tepe Nush-i Jan,Tepe Nush-i Jan,,,certain,accurate,complete,1900,1999
2010-10-05T21:10:45Z,,,Barrington Atlas: BAtlas 92 F1 [Saveh],Saveh,https://pleiades.stoa.org/places/903111/saveh,saveh,903111,geographic,,,Saveh,,,certain,accurate,complete,-30,640
2025-12-01T16:53:27Z,,"<p class=""p1""><em>Sāve</em>: It is located in the <em>bilād-ı Cebel</em> (the Jibāl region), to the west of <em>Rey</em> (Rayy / modern Rey). [translation]</p>",Pleiades,Sāve,https://pleiades.stoa.org/places/903111/save,save,903111,geographic,ota,ساوه,Sāve,,,certain,accurate,complete,1500,1599
2025-12-03T19:00:56Z,Modern Persian name of the site.,,Pleiades,Taq-e Bostan,https://pleiades.stoa.org/places/903126/taq-e-bostan,taq-e-bostan,903126,geographic,fa,طاق بستان,Taq-e Bostan,Taq Bustan,Taq-e Bustan,certain,accurate,complete,1700,2100
2010-10-05T21:10:34Z,,,Barrington Atlas: BAtlas 92 C2 [Qirmisin]/[Kermanshahan],Qirmisin,https://pleiades.stoa.org/places/903102/qirmisin,qirmisin,903102,geographic,,,Qirmisin,,,certain,accurate,complete,-30,640
2010-10-05T21:10:34Z,,,Barrington Atlas: BAtlas 92 C2 [Qirmisin]/[Kermanshahan],Kermanshahan,https://pleiades.stoa.org/places/903102/kermanshahan,kermanshahan,903102,geographic,,,Kermanshahan,,,certain,accurate,complete,-30,640
2026-01-25T14:16:28Z,"A place name from the TAVO Index (Vol. 2, p. 902)",GANE OBJECT 33191,TAVO Index,Kermānsah,https://pleiades.stoa.org/places/903102/kermansah,kermansah,903102,geographic,,,Kermānsah,,,certain,accurate,complete,500,650
2026-01-25T14:21:02Z,"A place name from the TAVO Index (Vol. 2, p. 902)",GANE OBJECT 33193,TAVO Index,Kermānšāhān,https://pleiades.stoa.org/places/903102/kermansahan,kermansahan,903102,geographic,fa,,Kermānšāhān,Kermanshahan,,certain,accurate,complete,1258,1725
2026-01-25T14:15:41Z,"A place name from the TAVO Index (Vol. 2, p. 902)",GANE OBJECT 33192,TAVO Index,Kermānšāh,https://pleiades.stoa.org/places/903102/kermansah-1,kermansah-1,903102,geographic,fa,,Kermānšāh,Kermanshah,Kirmanshah,certain,accurate,complete,-2600000,2000
2026-01-25T14:16:41Z,"A place name from the TAVO Index (Vol. 2, p. 902)",GANE OBJECT 33195,TAVO Index,Kermānṡān,https://pleiades.stoa.org/places/903102/kermansan,kermansan,903102,geographic,,,Kermānṡān,,,certain,accurate,complete,1918,2000
2026-01-25T14:16:05Z,"A place name from the TAVO Index (Vol. 1, p. 194)",GANE OBJECT 7049,TAVO Index,Bāḫtarān,https://pleiades.stoa.org/places/903102/bahtaran,bahtaran,903102,geographic,fa,,Bāḫtarān,Bakhtaran,Bahtaran,certain,accurate,complete,1918,2000
2026-01-25T14:17:29Z,"A place name from the TAVO Index (Vol. 1, p. 274)",GANE OBJECT 10108,TAVO Index,Bīt Ḫamban,https://pleiades.stoa.org/places/903102/bit-hamban,bit-hamban,903102,geographic,akk,,Bīt Ḫamban,Bit Khamban,Bit Hamban,certain,accurate,complete,-540,-330
2026-01-25T14:15:39Z,"A place name from the TAVO Index (Vol. 2, p. 915)",GANE OBJECT 33658,TAVO Index,Kirmān-Šāh,https://pleiades.stoa.org/places/903102/kirman-sah,kirman-sah,903102,geographic,,,Kirmān-Šāh,,,certain,accurate,complete,300,640
2026-01-25T14:21:37Z,"A place name from the TAVO Index (Vol. 2, p. 851)",GANE OBJECT 31255,TAVO Index,Kampanda,https://pleiades.stoa.org/places/903102/kampanda,kampanda,903102,geographic,peo,,Kampanda,,,certain,accurate,complete,-540,-330
2026-01-25T14:17:28Z,"A place name from the TAVO Index (Vol. 2, p. False)",GANE OBJECT 68304,TAVO Index,Kermanshah,https://pleiades.stoa.org/places/903102/kermanshah,kermanshah,903102,geographic,,,Kermanshah,,,certain,accurate,complete,,
2026-01-25T14:18:20Z,,<p>Romanization according to the ALA-LC specifications for Persian (2012) (https://www.loc.gov/catdir/cpso/roman.html).</p>,Pleiades,Kermānshāh,https://pleiades.stoa.org/places/903102/kermanshah-1,kermanshah-1,903102,geographic,fa,کرمانشاه‎,Kermānshāh,,,certain,accurate,complete,1700,2100
2026-01-25T14:17:28Z,,"<p class=""p1"">Ḳarmīsīn: A town in <em>Cibāl-i ‘Irāḳ</em>. [translation]</p>",Pleiades,Ḳarmīsīn,https://pleiades.stoa.org/places/903102/karmisin,karmisin,903102,geographic,ota,,Ḳarmīsīn,,,certain,accurate,complete,1500,1599
2026-01-25T14:16:27Z,,,Barrington Atlas: BAtlas 92 B3 Saimarreh/Eulaeus?/Ula(ya)? fl.,Eulaeus,https://pleiades.stoa.org/places/903109/eulaeus,eulaeus,903109,geographic,la,Eulaeus,Eulaeus,,,less-certain,accurate,complete,-30,300
2010-10-05T21:10:43Z,,,Barrington Atlas: BAtlas 92 B3 Saimarreh/Eulaeus?/Ula(ya)? fl.,Ulaya,https://pleiades.stoa.org/places/903109/ulaya,ulaya,903109,geographic,,,Ulaya,,,less-certain,accurate,complete,,
2010-10-05T21:10:43Z,,,Barrington Atlas: BAtlas 92 B3 Saimarreh/Eulaeus?/Ula(ya)? fl.,Ula,https://pleiades.stoa.org/places/903109/ula,ula,903109,geographic,,,Ula,,,less-certain,accurate,complete,,
2010-10-05T21:10:36Z,,,Barrington Atlas: BAtlas 92 G1 Rhaga(i)/Europos/Arsakia/Ray,Rhagai,https://pleiades.stoa.org/places/903104/rhagai,rhagai,903104,geographic,,,Rhagai,,,certain,accurate,complete,-750,640
2010-10-05T21:10:37Z,,,Barrington Atlas: BAtlas 92 G1 Rhaga(i)/Europos/Arsakia/Ray,Rhaga,https://pleiades.stoa.org/places/903104/rhaga,rhaga,903104,geographic,,,Rhaga,,,certain,accurate,complete,-750,640
2025-12-03T19:02:06Z,,,Barrington Atlas: BAtlas 92 G1 Rhaga(i)/Europos/Arsakia/Ray,Europos,https://pleiades.stoa.org/places/903104/europos,europos,903104,geographic,la,Evropos,Europos,,,certain,accurate,complete,300,640
2010-10-05T21:10:37Z,,,Barrington Atlas: BAtlas 92 G1 Rhaga(i)/Europos/Arsakia/Ray,Arsakia,https://pleiades.stoa.org/places/903104/arsakia,arsakia,903104,geographic,,,Arsakia,,,certain,accurate,complete,,
2010-10-05T21:10:37Z,,,Barrington Atlas: BAtlas 92 G1 Rhaga(i)/Europos/Arsakia/Ray,Ray,https://pleiades.stoa.org/places/903104/ray,ray,903104,geographic,,,Ray,,,certain,accurate,complete,,
2025-12-03T19:01:14Z,"A place name from the TAVO Index (Vol. 3, p. 1329)",GANE OBJECT 48863,TAVO Index,Raghā,https://pleiades.stoa.org/places/903104/ragha,ragha,903104,geographic,sa,,Raghā,Ragha,,certain,accurate,complete,-540,-330
2025-12-03T18:57:32Z,"A place name from the TAVO Index (Vol. 3, p. 1331)",GANE OBJECT 48941,TAVO Index,Raiy,https://pleiades.stoa.org/places/903104/raiy,raiy,903104,geographic,,,Raiy,,,certain,accurate,complete,632,750
2025-12-03T18:58:29Z,"A place name from the TAVO Index (Vol. 3, p. 1329)",GANE OBJECT 48857,TAVO Index,Ragā,https://pleiades.stoa.org/places/903104/raga,raga,903104,geographic,xmn,,Ragā,Raga,,certain,accurate,complete,,
2025-12-03T18:57:46Z,"A place name from the TAVO Index (Vol. 3, p. 1345)",GANE OBJECT 49453,TAVO Index,Rayy,https://pleiades.stoa.org/places/903104/rayy,rayy,903104,geographic,,,Rayy,,,certain,accurate,complete,750,1186
2025-12-03T18:57:24Z,"A place name from the TAVO Index (Vol. 3, p. 1331)",GANE OBJECT 48915,TAVO Index,Rai,https://pleiades.stoa.org/places/903104/rai,rai,903104,geographic,,,Rai,,,certain,accurate,complete,300,640
2025-12-03T18:59:54Z,"A place name from the TAVO Index (Vol. 3, p. 1345)",GANE OBJECT 49446,TAVO Index,Ray,https://pleiades.stoa.org/places/903104/ray-1,ray-1,903104,geographic,,,Ray,,,certain,accurate,complete,-5000,-330
